id,name,device_type,device_role,serial,status,site,rack,position,tenant
372,sw_Blumenau_Furb_17,,Access Switch,,Offline,Blumenau - Furb,,,TJSC
373,sw_Blumenau_Furb_18,,Access Switch,,Active,Blumenau - Furb,,,TJSC
374,sw_Blumenau_Furb_19,,Access Switch,,Active,Blumenau - Furb,,,TJSC
375,sw_Blumenau_Furb_20,,Spare Switch,,Inventory,Blumenau - Furb,,,TJSC
253,sw_bpicarras_15,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
254,sw_bpicarras_16,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
255,sw_bpicarras_17,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
256,sw_bpicarras_18,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
257,sw_bpicarras_19,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
258,sw_bpicarras_20,,Access Switch,,Offline,Balneário Piçarras,,,TJSC
707,sw_brejaru_01,,Access Switch,,Offline,Brejarú,,,TJSC
702,sw_bretiro_14,,Access Switch,,Offline,Bom Retiro,,,TJSC
708,sw_brusque_12,,Access Switch,,Offline,Brusque,,,TJSC
709,sw_brusque_26,,Access Switch,,Offline,Brusque,,,TJSC
724,sw_cacador_01,,Spare Switch,,Offline,Caçador,,,TJSC
725,sw_cacador_4vara_139,,Access Switch,,Offline,Caçador - Unidade Avançada,,,TJSC
726,sw_cacador_4vara_140,,Access Switch,,Offline,Caçador - Unidade Avançada,,,TJSC
727,sw_cacador_4vara_141,,Access Switch,,Offline,Caçador - Unidade Avançada,,,TJSC
728,sw_cacador_4vara_142,,Access Switch,,Offline,Caçador - Unidade Avançada,,,TJSC
730,sw_camboriu_23,,Access Switch,,Active,Camboriú,,,TJSC
731,sw_camboriu_24,,Access Switch,,Active,Camboriú,,,TJSC
732,sw_camboriu_25,,Access Switch,,Active,Camboriú,,,TJSC
733,sw_camboriu_26,,Access Switch,,Active,Camboriú,,,TJSC
734,sw_camboriu_27,,Access Switch,,Active,Camboriú,,,TJSC
735,sw_camboriu_28,,Spare Switch,,Offline,Camboriú,,,TJSC
736,sw_camboriu_29,,Access Switch,,Active,Camboriú,,,TJSC
737,sw_campo_belo_voip,,Access Switch,,Offline,Campo Belo do Sul,,,TJSC
748,sw_canoinhas_17,,Access Switch,,Offline,Canoinhas,,,TJSC
749,sw_canoinhas_18,,Access Switch,,Offline,Canoinhas,,,TJSC
750,sw_canoinhas_19,,Access Switch,,Offline,Canoinhas,,,TJSC
760,sw_capinzal_17,,Access Switch,,Active,Capinzal,,,TJSC
761,sw_capinzal_18,,Access Switch,,Active,Capinzal,,,TJSC
764,sw_capivari_02,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
763,sw_capivari_11,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
765,sw_capivari_13,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
766,sw_capivari_14,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
767,sw_capivari_15,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
768,sw_capivari_16,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
2722,sw_capivari_17,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
769,sw_capivari_18,,Access Switch,,Offline,Capivari de Baixo,,,TJSC
810,sw_coronel_freitas_13,,Access Switch,,Offline,Coronel Freitas,,,TJSC
815,sw_correia_pinto_17,,Access Switch,,Offline,Correia Pinto,,,TJSC
846,sw_cunha_pora_15,,Spare Switch,,Inventory,Cunha Porã,,,TJSC
847,sw_cunha_pora_16,,Spare Switch,,Inventory,Cunha Porã,,,TJSC
2990,SW-DC-CIASC-02,,Access Switch,,Active,CIASC - Data Center,,,
2991,SW-DC-CIASC-03,,Access Switch,,Active,CIASC - Data Center,,,
2992,SW-DC-CIASC-04,,Access Switch,,Active,CIASC - Data Center,,,
369,sw_Deposito_25,,Access Switch,,Offline,Depósito,,,TJSC
859,sw_deposito_28,,Access Switch,,Active,Depósito,,,TJSC
870,sw_estreito_18,,Access Switch,,Active,Estreito,,,TJSC
2468,sw_Furb_Cesusc_21,,Access Switch,,Active,Blumenau - Furb,,,
894,sw_gaspar_14,,Access Switch,,Active,Gaspar,,,TJSC
895,sw_gaspar_38,,Access Switch,,Active,Gaspar,,,TJSC
896,sw_gaspar_39,,Access Switch,,Active,Gaspar,,,TJSC
897,sw_gaspar_40,,Access Switch,,Active,Gaspar,,,TJSC
898,sw_gaspar_41,,Access Switch,,Active,Gaspar,,,TJSC
899,sw_gaspar_42,,Access Switch,,Active,Gaspar,,,TJSC
900,sw_gaspar_43,,Access Switch,,Active,Gaspar,,,TJSC
901,sw_gaspar_44,,Access Switch,,Active,Gaspar,,,TJSC
902,sw_gaspar_45,,Access Switch,,Active,Gaspar,,,TJSC
903,sw_gaspar_46,,Access Switch,,Active,Gaspar,,,TJSC
904,sw_gaspar_48,,Access Switch,,Active,Gaspar,,,TJSC
905,sw_guaramirim_16,,Access Switch,,Offline,Guaramirim,,,TJSC
912,sw_ibirama_14,,Spare Switch,,Offline,Ibirama,,,TJSC
913,sw_ibirama_15,,Access Switch,,Active,Ibirama,,,TJSC
914,sw_ibirama_16,,Access Switch,,Active,Ibirama,,,TJSC
915,sw_ibirama_17,,Access Switch,,Active,Ibirama,,,TJSC
916,sw_ibirama_18,,Access Switch,,Active,Ibirama,,,TJSC
921,sw_icara_33,,Access Switch,,Offline,Içara,,,TJSC
922,sw_icara_36,,Access Switch,,Offline,Içara,,,TJSC
930,sw_imbituba_01,,Access Switch,,Offline,Imbituba - Segunda Vara,,,TJSC
927,sw_imbituba_1Vara_10,,Access Switch,,Offline,Imbituba - Primeira Vara,,,TJSC
928,sw_imbituba_1Vara_11,,Access Switch,,Offline,Imbituba - Primeira Vara,,,TJSC
929,sw_imbituba_1Vara_12,,Access Switch,,Offline,Imbituba - Primeira Vara,,,TJSC
931,sw_imbituba_02,,Access Switch,,Offline,Imbituba - Segunda Vara,,,TJSC
937,sw_indaial_12,,Access Switch,,Offline,Indaial,,,TJSC
938,sw_indaial_13,,Access Switch,,Offline,Indaial,,,TJSC
939,sw_indaial_16,,Access Switch,,Offline,Indaial,,,TJSC
940,sw_indaial_17,,Access Switch,,Offline,Indaial,,,TJSC
941,sw_indaial_36,,Access Switch,,Offline,Indaial,,,TJSC
942,sw_indaial_37,,Access Switch,,Offline,Indaial,,,TJSC
943,sw_indaial_38,,Access Switch,,Offline,Indaial,,,TJSC
944,sw_indaial_39,,Access Switch,,Offline,Indaial,,,TJSC
945,sw_indaial_40,,Access Switch,,Offline,Indaial,,,TJSC
946,sw_indaial_41,,Access Switch,,Offline,Indaial,,,TJSC
947,sw_indaial_43,,Access Switch,,Offline,Indaial,,,TJSC
936,sw_indaial_bb,,Access Switch,,Offline,Indaial,,,TJSC
952,sw_ipumirim_18,,Access Switch,,Offline,Ipumirim,,,TJSC
2101,sw_itaiopolis_13,,Access Switch,,Offline,Itaiópolis,,,
960,sw_itaiopolis_17,,Access Switch,,Offline,Itaiópolis,,,TJSC
1004,sw_Itajai_Univer_11,,Access Switch,,Active,Itajaí - Fórum Universitário,,,TJSC
1005,sw_Itajai_Univer_12,,Access Switch,,Active,Itajaí - Fórum Universitário,,,TJSC
1158,sw_itapema_16,,Access Switch,,Active,Itapema,,,TJSC
1166,sw_itapiranga_13,,Access Switch,,Offline,Itapiranga,,,TJSC
2102,sw_Itapoa_13,,Access Switch,,Offline,Itapoá,,,TJSC
2969,Switch 9200 para testes,,Access Switch,,Active,CPD,Rack Nexus CPD,38.0,
2954,Switch ALT,,Switch de Operadora,,Active,CPD,Rack Telecom 02,27.0,
2605,Switch_DNET_SDX,,Spare Switch,,Offline,São Domingos,,,
3423,Switch Metro Algar,,Switch de Operadora,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Bracket-01,3.0,
2932,Switch-Metro-Algar,,Switch de Operadora,,Active,CPD,Rack Telecom 01,39.0,
1182,sw_jaragua_19,,Access Switch,,Offline,Jaraguá do Sul,,,TJSC
1196,sw_joacaba_17,,Spare Switch,,Offline,Joaçaba,,,TJSC
1197,sw_joacaba_18,,Access Switch,,Active,Joaçaba,,,TJSC
1198,sw_joacaba_19,,Spare Switch,,Offline,Joaçaba,,,TJSC
1199,sw_joacaba_20,,Access Switch,,Active,Joaçaba,,,TJSC
1200,sw_joacaba_21,,Spare Switch,,Offline,Joaçaba,,,TJSC
1201,sw_joacaba_22,,Access Switch,,Active,Joaçaba,,,TJSC
1202,sw_joacaba_23,,Access Switch,,Active,Joaçaba,,,TJSC
1203,sw_joacaba_24,,Access Switch,,Active,Joaçaba,,,TJSC
1214,sw_Joinville_9,,Access Switch,,Active,Joinville,,,TJSC
1216,sw_Joinville_12,,Access Switch,,Active,Joinville,,,TJSC
1207,sw_joinville_52,,Access Switch,,Active,Joinville,,,TJSC
1237,sw_lages_01,,Access Switch,,Offline,Lages,,,TJSC
1238,sw_lages_16,,Spare Switch,,Inventory,Lages,,,TJSC
1239,sw_lages_27,,Spare Switch,,Inventory,Lages,,,TJSC
1240,sw_lages_100,,Distribution Switch,,Active,Lages,,,TJSC
1241,sw_lages_111,,Access Switch,,Active,Lages,,,TJSC
1242,sw_lages_112,,Access Switch,,Active,Lages,,,TJSC
1243,sw_lages_113,,Access Switch,,Active,Lages,,,TJSC
1244,sw_lages_114,,Access Switch,,Active,Lages,,,TJSC
1245,sw_lages_115,,Spare Switch,,Offline,Lages,,,TJSC
1246,sw_lages_116,,Access Switch,,Active,Lages,,,TJSC
1247,sw_lages_117,,Access Switch,,Active,Lages,,,TJSC
1248,sw_lages_118,,Access Switch,,Active,Lages,,,TJSC
1249,sw_lages_119,,Access Switch,,Active,Lages,,,TJSC
1250,sw_lages_120,,Access Switch,,Active,Lages,,,TJSC
1251,sw_lages_121,,Access Switch,,Active,Lages,,,TJSC
1252,sw_lages_122,,Access Switch,,Active,Lages,,,TJSC
1253,sw_lages_123,,Access Switch,,Active,Lages,,,TJSC
1254,sw_lages_124,,Access Switch,,Active,Lages,,,TJSC
1271,sw_Lauro_muller_15,,Access Switch,,Offline,Lauro Müller,,,TJSC
1272,sw_Lauro_muller_16,,Access Switch,,Offline,Lauro Müller,,,TJSC
2097,sw_Lauro_muller_17,,Access Switch,,Offline,Lauro Müller,,,
1276,sw_lebonregis_15,,Access Switch,,Offline,Lebon Régis,,,TJSC
1277,sw_lebonregis_16,,Access Switch,,Offline,Lebon Régis,,,TJSC
1278,sw_lebon_regis_17,,Access Switch,,Offline,Lebon Régis,,,TJSC
1279,sw_mafra_05,,Access Switch,,Offline,Mafra,,,TJSC
1280,sw_mafra_19,,Access Switch,,Offline,Mafra,,,TJSC
1284,sw_mafra_23,,Access Switch,,Offline,Mafra,,,TJSC
1285,sw_mafra_24,,Access Switch,,Offline,Mafra,,,TJSC
1286,sw_maravilha_13,,Access Switch,,Active,Maravilha,,,TJSC
1287,sw_maravilha_14,,Access Switch,,Active,Maravilha,,,TJSC
1298,sw_mondai_14,,Access Switch,,Offline,Mondaí,,,TJSC
2329,SW-MPSC-TJ,,Access Switch,,Active,Palhoça,,,MPSC
1313,SW_NorteIlha_22,,Access Switch,,Offline,Norte da Ilha - UFSC,,,TJSC
1314,SW_NorteIlha_23,,Access Switch,,Offline,Norte da Ilha - UFSC,,,TJSC
1315,SW_NorteIlha_24,,Access Switch,,Offline,Norte da Ilha - UFSC,,,TJSC
1316,SW_NorteIlha_25,,Access Switch,,Offline,Norte da Ilha - UFSC,,,TJSC
1317,sw_orleans_13,,Access Switch,,Offline,Orleans,,,TJSC
1318,sw_orleans_14,,Access Switch,,Offline,Orleans,,,TJSC
1319,sw_orleans_15,,Access Switch,,Offline,Orleans,,,TJSC
1321,sw_orleans_17,,Access Switch,,Offline,Orleans,,,TJSC
1322,sw_orleans_18,,Access Switch,,Offline,Orleans,,,TJSC
2504,sw_orleans_19,,Access Switch,,Offline,Orleans,,,
1326,sw_palhoca_20,,Access Switch,,Offline,Palhoça,,,TJSC
1520,sw_pgetulio_bb,,Access Switch,,Offline,Presidente Getúlio,,,TJSC
2462,sw_picarras_02,,Spare Switch,,Offline,Balneário Piçarras,,,
2463,sw_picarras_03,,Spare Switch,,Offline,Balneário Piçarras,,,
1351,sw_pinhalzinho_13,,Spare Switch,,Inventory,Pinhalzinho,,,TJSC
1362,sw_pomerode_15,,Access Switch,,Offline,Pomerode,,,TJSC
1506,sw_portobelo_26,,Access Switch,,Offline,Porto Belo,,,TJSC
1507,sw_porto_uniao_18,,Access Switch,,Offline,Porto União,,,TJSC
1508,sw_porto_uniao_30,,Access Switch,,Active,Porto União,,,TJSC
1509,sw_porto_uniao_31,,Access Switch,,Active,Porto União,,,TJSC
1510,sw_porto_uniao_32,,Access Switch,,Active,Porto União,,,TJSC
1511,sw_porto_uniao_33,,Access Switch,,Active,Porto União,,,TJSC
1512,sw_porto_uniao_34,,Access Switch,,Active,Porto União,,,TJSC
1513,sw_porto_uniao_35,,Access Switch,,Active,Porto União,,,TJSC
1514,sw_porto_uniao_36,,Access Switch,,Active,Porto União,,,TJSC
1515,sw_porto_uniao_37,,Access Switch,,Active,Porto União,,,TJSC
1516,sw_porto_uniao_38,,Access Switch,,Active,Porto União,,,TJSC
1517,sw_porto_uniao_39,,Access Switch,,Active,Porto União,,,TJSC
1518,sw_porto_uniao_40,,Access Switch,,Active,Porto União,,,TJSC
1500,sw_pserrada_13,,Access Switch,,Offline,Ponte Serrada,,,TJSC
1501,sw_pserrada_14,,Access Switch,,Offline,Ponte Serrada,,,TJSC
1549,sw_rio_negrinho_avanc_70,,Access Switch,,Active,Rio Negrinho - Unidade Avançada,,,TJSC
1550,sw_rio_negrinho_avanc_71,,Access Switch,,Active,Rio Negrinho - Unidade Avançada,,,TJSC
3101,sw_samaro_01,,Access Switch,,Offline,Santo Amaro da Imperatriz,,,TJSC
1563,sw_samaro_04,,Access Switch,,Offline,Santo Amaro da Imperatriz,,,TJSC
1567,sw_samaro_avan_134,,Access Switch,,Offline,Santo Amaro da Imperatriz - Unidade Avançada,,,TJSC
1568,sw_samaro_avan_135,,Access Switch,,Offline,Santo Amaro da Imperatriz - Unidade Avançada,,,TJSC
1561,sw_santarosa_14,,Spare Switch,,Inventory,Santa Rosa do Sul,,,TJSC
1562,sw_santarosa_15,,Spare Switch,,Inventory,Santa Rosa do Sul,,,TJSC
1560,sw_santarosa_17,,Access Switch,,Offline,Santa Rosa do Sul,,,TJSC
1304,sw_santlisboa_14,,Access Switch,,Active,Norte da Ilha,,,TJSC
1305,sw_santlisboa_15,,Access Switch,,Active,Norte da Ilha,,,TJSC
1306,sw_santlisboa_17,,Access Switch,,Active,Norte da Ilha,,,TJSC
3362,sw_santo_amaro_10,,Spare Switch,,Inventory,Santo Amaro da Imperatriz,,,TJSC
1564,sw_santo_amaro_14,,Access Switch,,Active,Santo Amaro da Imperatriz,,,TJSC
1565,sw_santo_amaro_15,,Access Switch,,Active,Santo Amaro da Imperatriz,,,TJSC
1566,sw_santo_amaro_16,,Access Switch,,Active,Santo Amaro da Imperatriz,,,TJSC
1604,sw_sao_jose_24,,Access Switch,,Offline,São José,,,TJSC
1608,sw_sao_jose_34,,Access Switch,,Active,São José,,,TJSC
1610,sw_sao_jose_36_bb,,Access Switch,,Active,São José,,,TJSC
1611,sw_sao_jose_37,,Access Switch,,Active,São José,,,TJSC
1612,sw_sao_jose_38,,Access Switch,,Active,São José,,,TJSC
1613,sw_sao_jose_39,,Access Switch,,Active,São José,,,TJSC
1614,sw_sao_jose_40,,Spare Switch,,Offline,São José,,,TJSC
1615,sw_sao_jose_41,,Access Switch,,Active,São José,,,TJSC
1616,sw_sao_jose_42,,Access Switch,,Active,São José,,,TJSC
1617,sw_sao_jose_43,,Access Switch,,Active,São José,,,TJSC
1618,sw_sao_jose_44,,Access Switch,,Active,São José,,,TJSC
1619,sw_sao_jose_45,,Access Switch,,Active,São José,,,TJSC
1620,sw_sao_jose_46,,Access Switch,,Active,São José,,,TJSC
1621,sw_sao_jose_47,,Spare Switch,,Offline,São José,,,TJSC
1627,sw_sao_jose_48,,Spare Switch,,Offline,São José,,,TJSC
3148,sw_sao_jose_49,,Spare Switch,,Offline,São José,,,TJSC
1628,sw_sao_jose_50,,Access Switch,,Active,São José,,,TJSC
1629,sw_sao_jose_51,,Access Switch,,Active,São José,,,TJSC
1630,sw_sao_jose_52,,Access Switch,,Active,São José,,,TJSC
1631,sw_sao_jose_53,,Access Switch,,Active,São José,,,TJSC
1854,sw_sao_jose_54,,Access Switch,,Active,São José,,,TJSC
1632,sw_sao_jose_56,,Access Switch,,Active,São José,,,TJSC
1633,sw_sao_jose_57,,Access Switch,,Active,São José,,,TJSC
1634,sw_sao_jose_58,,Access Switch,,Active,São José,,,TJSC
2547,sw_sao_jose_59,,Access Switch,,Active,São José,,,TJSC
1635,sw_sao_jose_60,,Spare Switch,,Offline,São José,,,TJSC
1636,sw_sao_jose_61,,Access Switch,,Active,São José,,,TJSC
1637,sw_sao_jose_62,,Access Switch,,Active,São José,,,TJSC
1580,sw_sdomingos_12,,Spare Switch,,Offline,São Domingos,,,TJSC
1581,sw_sdomingos_13,,Spare Switch,,Offline,São Domingos,,,TJSC
1582,sw_sdomingos_15,,Spare Switch,,Offline,São Domingos,,,TJSC
1583,sw_sdomingos_16,,Spare Switch,,Offline,São Domingos,,,TJSC
1593,sw_sjbatista_15,,Access Switch,,Offline,São João Batista,,,TJSC
2724,sw_sjbatista_16,,Access Switch,,Offline,São João Batista,,,TJSC
2725,sw_sjbatista_19,,Access Switch,,Offline,São João Batista,,,TJSC
1761,sw_sjcedro_16,,Access Switch,,Offline,São José do Cedro,,,TJSC
2105,sw_slourenco_03,,Access Switch,,Offline,São Lourenço do Oeste,,,TJSC
2106,sw_slourenco_15,,Access Switch,,Offline,São Lourenço do Oeste,,,
1766,sw_slourenco_16,,Access Switch,,Offline,São Lourenço do Oeste,,,TJSC
1767,sw_slourenco_18,,Access Switch,,Offline,São Lourenço do Oeste,,,TJSC
1768,sw_SMiguel_11,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
1769,sw_SMiguel_12,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
1770,sw_SMiguel_13,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
1771,sw_SMiguel_14,,Spare Switch,,Offline,São Miguel do Oeste,,,TJSC
1772,sw_SMiguel_15,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
1773,sw_SMiguel_16,,Access Switch,,Active,São Miguel do Oeste,,,TJSC
2251,sw_SMiguel_18,,Access Switch,,Active,São Miguel do Oeste,,,
1813,sw_tubarao_03,,Access Switch,,Offline,Tubarão,,,TJSC
1827,sw_Tubarao_13,,Access Switch,,Offline,Tubarão,,,TJSC
1828,sw_Tubarao_14,,Spare Switch,,Inventory,Tubarão,,,TJSC
1829,sw_turvo_15,,Access Switch,,Offline,Turvo,,,TJSC
1830,sw_turvo_16,,Access Switch,,Offline,Turvo,,,TJSC
1831,sw_turvo_17,,Access Switch,,Offline,Turvo,,,TJSC
1838,sw_urussanga_22,,Access Switch,,Active,Urussanga,,,TJSC
1839,sw_urussanga_25,,Spare Switch,,Offline,Urussanga,,,TJSC
1840,sw_urussanga_26,,Spare Switch,,Offline,Urussanga,,,TJSC
1841,sw_videira_16,,Access Switch,,Active,Videira,,,TJSC
1842,sw_videira_17,,Access Switch,,Active,Videira,,,TJSC
1843,sw_videira_18,,Access Switch,,Active,Videira,,,TJSC
1844,sw_videira_19,,Access Switch,,Active,Videira,,,TJSC
1848,sw_xanxere_18,,Access Switch,,Offline,Xanxerê,,,TJSC
1852,sw_xaxim_02,,Access Switch,,Offline,Xaxim,,,TJSC
2804,T1.1A.SALA.114:1,,Access Switch,,Active,Torre 1,,,
2806,T1.1A.SALA.114:2,,Access Switch,,Active,Torre 1,,,TJSC
2805,T1.1A.SALA.114:3,,Access Switch,,Active,Torre 1,,,
2807,T1.2A.SALA.212:1,,Access Switch,,Active,Torre 1,,,
2809,T1.2A.SALA.212:2,,Access Switch,,Active,Torre 1,,,TJSC
2808,T1.2A.SALA.212:3,,Access Switch,,Active,Torre 1,,,
2810,T1.3A.MEZ.01,,Access Switch,,Active,Torre 1,,,TJSC
2814,T1.3A.SALA.301:1,,Access Switch,,Active,Torre 1,,,
2816,T1.3A.SALA.301:2,,Access Switch,,Active,Torre 1,,,TJSC
2813,T1.3A.SALA.304:1,,Access Switch,,Active,Torre 1,,,
2815,T1.3A.SALA.304:2,,Access Switch,,Active,Torre 1,,,TJSC
2812,T1.3A.SALA.308:1,,Access Switch,,Active,Torre 1,,,
2811,T1.3A.SALA.308:2,,Access Switch,,Active,Torre 1,,,TJSC
2801,T1.4A.MEZ.01,,Access Switch,,Active,Torre 1,,,TJSC
2824,T1.4A.SALA.401:1,,Access Switch,,Active,Torre 1,,,
2825,T1.4A.SALA.401:2,,Access Switch,,Active,Torre 1,,,TJSC
2822,T1.4A.SALA.404:1,,Access Switch,,Active,Torre 1,,,
2823,T1.4A.SALA.404:2,,Access Switch,,Active,Torre 1,,,TJSC
2820,T1.4A.SALA.408:1,,Access Switch,,Active,Torre 1,,,
2821,T1.4A.SALA.408:2,,Access Switch,,Active,Torre 1,,,TJSC
2826,T1.4A.SALA.413:1,,Access Switch,,Active,Torre 1,,,
2827,T1.4A.SALA.413:2,,Access Switch,,Active,Torre 1,,,
2789,T1.6A.MEZ.01,,Access Switch,,Active,Torre 1,,,
2828,T1.6A.SALA.612:1,,Access Switch,,Active,Torre 1,,,
2830,T1.6A.SALA.612:2,,Access Switch,,Active,Torre 1,,,TJSC
2831,T1.6A.SALA.612:3,,Access Switch,,Active,Torre 1,,,TJSC
2802,T1.7A.MEZ.01,,Access Switch,,Active,Torre 1,,,TJSC
2832,T1.7A.SALA.701:1,,Access Switch,,Active,Torre 1,,,
2833,T1.7A.SALA.701:2,,Access Switch,,Active,Torre 1,,,TJSC
2834,T1.7A.SALA.704:1,,Access Switch,,Active,Torre 1,,,
2835,T1.7A.SALA.704:2,,Access Switch,,Active,Torre 1,,,TJSC
2836,T1.7A.SALA.708:1,,Access Switch,,Active,Torre 1,,,
2837,T1.7A.SALA.708:2,,Access Switch,,Active,Torre 1,,,TJSC
2803,T1.8A.MEZ.01,,Access Switch,,Active,Torre 1,,,TJSC
2866,T1.8A.SALA.801:1,,Access Switch,,Active,Torre 1,,,
2867,T1.8A.SALA.801:2,,Access Switch,,Active,Torre 1,,,TJSC
2784,T1.8A.SALA.802,,Access Switch,,Active,Torre 1,,,TJSC
2864,T1.8A.SALA.804:1,,Access Switch,,Active,Torre 1,,,
2865,T1.8A.SALA.804:2,,Access Switch,,Active,Torre 1,,,TJSC
2838,T1.8A.SALA.809:1,,Access Switch,,Active,Torre 1,,,
2839,T1.8A.SALA.809:2,,Access Switch,,Active,Torre 1,,,TJSC
2868,T1.9A.SALA.913:1,,Access Switch,,Active,Torre 1,,,
2870,T1.9A.SALA.913:2,,Access Switch,,Active,Torre 1,,,TJSC
2869,T1.9A.SALA.913:3,,Access Switch,,Active,Torre 1,,,
2871,T1.10A.SALA.1013:1,,Access Switch,,Active,Torre 1,,,
2873,T1.10A.SALA.1013:2,,Access Switch,,Active,Torre 1,,,TJSC
2872,T1.10A.SALA.1013:3,,Access Switch,,Active,Torre 1,,,
2785,T1.11A.MEZ,,Access Switch,,Active,Torre 1,,,TJSC
2792,T1.11A.SALA.1123:1,,Access Switch,,Active,Torre 1,,,
2793,T1.11A.SALA.1123:2,,Access Switch,,Active,Torre 1,,,
2794,T1.11A.SALA.1123:3,,Access Switch,,Active,Torre 1,,,
2795,T1.12A.SALA.1214:1,,Access Switch,,Active,Torre 1,,,
2796,T1.12A.SALA.1214:2,,Access Switch,,Active,Torre 1,,,
2797,T1.12A.SALA.1214:3,,Access Switch,,Active,Torre 1,,,
2798,T1.12A.SALA.1214:4,,Access Switch,,Active,Torre 1,,,
2790,T1.13A.CORREDOR.01,,Access Switch,,Active,Torre 1,,,
2791,T1.13A.CORREDOR-PRINCIPAL,,Access Switch,,Active,Torre 1,,,
2786,T1.13.SALA.1307,,Access Switch,,Active,Torre 1,,,TJSC
2787,T1.13.SALA.1308,,Access Switch,,Active,Torre 1,,,TJSC
2781,T1.HS.SALA.HS.01,,Access Switch,,Active,Torre 1,,,TJSC
2780,T1.HS.SALA.HS.02,,Access Switch,,Active,Torre 1,,,TJSC
2800,T1.HS.SALA.HS.03,,Access Switch,,Active,Torre 1,,,TJSC
2779,T1.HS.SALA.HS.03A,,Access Switch,,Active,Torre 1,,,TJSC
2782,T1.HS.SALA.HS.04,,Access Switch,,Active,Torre 1,,,TJSC
2783,T1.HS.SALA.HS.05,,Access Switch,,Active,Torre 1,,,TJSC
2778,T1.HS.SALA.HS11,,Access Switch,,Active,Torre 1,,,TJSC
2777,T1.HS.SALA.HS12A,,Access Switch,,Active,Torre 1,,,TJSC
2769,T1.TERREO.BIBLIOTECA,,Access Switch,,Active,Torre 1,,,
2775,T1.TERREO.CATRACAS,,Access Switch,,Active,Torre 1,,,TJSC
2774,T1.TERREO.CTR.ATENDIMENTO,,Access Switch,,Active,Torre 1,,,TJSC
2799,T1.TERREO.ENG.1,,Access Switch,,Active,Torre 1,,,TJSC
2874,T1.Terreo.EquipBancada,,Access Switch,,Active,Torre 1,,,
2772,T1.TERREO.SALA.001:1,,Access Switch,,Active,Torre 1,,,
2773,T1.TERREO.SALA.001:2,,Access Switch,,Active,Torre 1,,,TJSC
2788,T1.TERREO.SALA.006,,Access Switch,,Active,Torre 1,,,
2767,T1.TERREO.SALA.016:1,,Access Switch,,Active,Torre 1,,,
2768,T1.TERREO.SALA.016:2,,Access Switch,,Active,Torre 1,,,
2750,T1.TERREO.SALA.028:1,,Access Switch,,Active,Torre 1,,,
2751,T1.TERREO.SALA.028:2,,Access Switch,,Active,Torre 1,,,
2776,T1.TERREO.SALA.037,,Access Switch,,Active,Torre 1,,,TJSC
2770,T1.TERREO.TRANSP.01,,Access Switch,,Active,Torre 1,,,TJSC
2771,T1.TERREO.TRANSP.02,,Access Switch,,Active,Torre 1,,,TJSC
2341,T4.1A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2342,T4.1A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2343,T4.2A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2344,T4.2A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2730,T4.3A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2731,T4.3A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2732,T4.4A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2733,T4.4A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2734,T4.5A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2735,T4.5A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2298,T4.6A.R1.1,,Access Switch,,Active,ACCR,T4.6A.R1,,TJSC
2311,T4.6A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2312,T4.7A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2313,T4.7A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2739,T4.8A.APOIO.REDES,,Access Switch,,Active,ACCR,,,
2314,T4.8A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2315,T4.8A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2738,T4.8A.R2.BANCADA,,Access Switch,,Active,ACCR,,,
2736,T4.9A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2737,T4.9A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2316,T4.10.A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
